sensor_1,sensor_2,sensor_3,operational_hours,maintenance,RUL
0.32875110965968446,0.23878915902651351,-0.14778031881747153,4007,0,998.1656944509534
-0.5297602037670388,-0.2590421458207031,-0.4532484090230134,907,0,4099.407745209564
0.5132674331133561,-0.19634984908497827,1.4524675344707454,286,0,4718.638360091065
0.09707754934804039,-0.07160125941406395,0.32674476460232005,4927,0,77.2861390365288
0.9686449905328892,-0.03722223650984159,0.30047435961082836,4624,0,379.0542419228949
-0.7020530938773524,0.7276295436369798,0.6222071440434019,1407,0,3595.406458329092
-0.3276621465977682,0.05194588580729943,-1.1388331177807691,2384,0,2619.8210077076633
-0.39210815313215763,0.7326400772155792,1.0391117874202687,4966,0,36.44136399615943
-1.4635149481321186,-0.08071658010858232,-0.07576428653545988,857,0,4147.061359810936
0.29612027706457605,0.07863519031609059,0.6704806172412126,4331,0,672.0161237263137
0.26105527217988933,-1.9982006845321076,-1.0718572330401555,4987,0,18.825126371706087
0.00511345664246089,0.9163276747024814,-1.5537587660160643,3954,1,1052.4574440063773
-0.23458713337514692,0.3464884758979927,0.8178896580250287,4366,0,639.5276530058293
-1.4153707420504142,0.9980101098596522,0.3764095260975166,2306,0,2699.5686041119225
-0.42064532276535904,-2.8962553781936893,-0.9020515543575104,3658,0,1351.7875563672392
-0.3427145165267695,2.0883747047807275,-0.8696630812746944,1680,0,3328.9115592602598
-0.8022772692216189,-0.13958962815517376,1.1254347844147694,1061,0,3947.727991373222
-0.16128571166600914,1.1081828167375165,-1.1894118928673278,3947,0,1061.9705061610177
0.4040508568145384,-1.0399059271255309,1.6426729532559634,3675,0,1332.9636882780728
1.8861859012105302,0.6127739050625697,-0.9006207346478687,975,0,4031.3653492064477
0.17457781283183896,-1.0534155631736561,0.638391925608383,2518,0,2488.605795031181
0.25755039072276437,-0.6237689606958051,-0.3286184757489846,4298,0,709.300632076903
-0.07444591576616721,1.9140313538667861,0.6031874310823431,1101,0,3903.85785920772
-1.9187712152990415,-0.19068240076334658,-0.5441140021141926,3484,0,1523.5114268258967
-0.026513875449216878,0.21743287317972287,-0.1627929060722942,4166,0,841.4833007342384
0.06023020994102644,0.8700677306887542,0.04091917539572113,2945,0,2061.5120836182127
2.463242112485286,0.49568188797260465,-1.0021874557814727,1581,0,3423.5553470735363
-0.19236096478112252,0.15041890514357642,0.7408243454201259,3401,0,1602.8564647877538
0.30154734233361247,0.3649610024662254,-0.5132135664715852,757,0,4246.703170009426
-0.03471176970524331,2.403415585238275,-0.22859991534001858,2880,0,2121.5630661092328
-1.168678037619532,-0.05761879703358539,-0.9943493746085122,522,0,4481.7837123184945
1.1428228145150205,0.2010990467149675,-2.5623336587953105,3781,0,1224.0021241160596
0.7519330326867741,1.050654396007612,-0.19102776260016902,4366,0,637.3905644499654
0.7910319470430469,1.1055259329579838,2.412615421612916,2810,0,2189.0813911483515
-0.9093874547947389,1.1870303055603801,0.7846042878980238,552,0,4446.019144009688
1.4027943109360992,0.6387302220291846,-0.01926037973439464,2497,0,2498.996879856457
-1.4018510627922809,-1.1430049127304835,-0.2628908292082677,2075,0,2923.8046266611877
0.5868570938002703,1.633431532301096,0.02246589281204638,1757,1,3239.5618721422743
2.1904556258099785,-1.146345393018688,0.54711911517521,2641,0,2353.970642794308
-0.9905363251306883,0.30263546523903323,-1.1808128153088449,3175,0,1821.8393564695084
-0.5662977296027719,-0.7542758500193579,1.114321694668872,3264,0,1733.0456083544618
0.09965136508764122,-0.06413834659299254,0.7153813154412441,3066,0,1930.2947140205258
-0.5034756541161992,0.3287624103034804,0.7181857257079345,2153,0,2842.7512415386304
-1.5506634310661327,0.32135721545027307,0.4384757388097273,387,0,4609.542072015437
0.06856297480602733,0.42192075423528475,0.019616657693989903,3317,0,1679.0319716287015
-1.0623037137261049,1.613711269058647,0.6728612359668199,3954,0,1040.807702837402
0.4735924306351816,0.45353430151397983,0.591814133741378,1547,0,3446.2887619715116
-0.9194242342338032,-0.24415663529064868,-0.3540407109410238,707,0,4287.806383551977
1.5499344050175394,0.9640871682883573,-0.573601772896901,4652,0,340.865963751568
-0.7832532923362371,1.1894704889246406,0.1018562952619867,1864,0,3128.357890259718
-0.3220615162056756,-1.2276078151369925,1.5490201514951873,1325,0,3667.358539439565
0.8135172173696698,0.597400069849858,-1.2391070756539009,1335,0,3657.1867292279994
-1.2308643164339552,0.7011727423108983,-1.46752526575244,1129,0,3865.183946067875
0.22745993460412942,-0.29756350335999193,0.16476084123651674,2771,1,2223.089288795394
1.307142754282428,1.3757068133116195,0.05088770185601806,4062,0,929.3555515259443
-1.6074832345612275,-0.15005558703252672,0.1733416643704082,4642,1,350.93974868316764
0.1846338585323042,0.12557645347154225,0.24395319790850026,3277,0,1715.3855851732553
0.25988279424842353,-0.1730718242838696,-0.22320225463480511,3822,0,1170.5219764579256
0.7818228717773104,0.015579047581467534,1.4898634386020821,1575,0,3415.2347110999644
-1.236950710878082,-1.0962750868952018,-1.6009039784765156,2996,1,1998.1688408762145
-1.3204566130842763,-1.4400508825942944,-0.828497024780246,908,0,4089.7578453966735
0.5219415656168976,1.5945050632249722,-0.10325476014904739,1078,0,3917.7446535279805
0.29698467323318606,-0.8469613483183278,-1.6431888111541673,2563,0,2434.9378190142197
0.25049285034587654,-0.9913923494563072,-0.17585440443207118,825,0,4173.854572917762
0.3464482094969757,-2.153390113603715,1.6614701657280182,2601,0,2398.000044656141
-0.6800247215784908,-0.6389617476895022,0.020886488295961788,3462,0,1538.298144637113
0.23225369716100355,-1.3230897934074983,0.23070090571868349,1316,0,3685.158279827641
0.29307247329868125,1.642015160136369,-1.2601647651725802,4151,0,849.4833569593784
-0.7143514180263678,1.0098170893426341,-0.6163614080394775,2297,0,2703.8042526961017
1.8657745111447566,-0.6881503451777238,-0.375196380323937,2906,0,2094.0018249104583
0.4738329209117875,2.2524358053443088,-0.31771509675623405,878,0,4119.593271280959
-1.1913034972026486,0.9817654869915943,1.2816437950037687,1072,0,3924.521165496166
0.6565536086338297,-0.32483138350862245,0.5576910607251245,2910,0,2085.6317522103154
-0.9746816702273214,-2.499405714873573,-1.111457956937032,2223,0,2777.2172975523536
0.787084603742452,2.2909425725907417,0.24650477843200488,698,0,4298.892765597589
1.158595579007404,-1.389572466763596,0.49822174849678513,3441,0,1555.6255207368476
-0.8206823183517105,-1.6453987469568918,1.1401490385212665,324,0,4673.951452763635
0.9633761292443218,1.0225704320096403,1.5805406865683735,940,0,4054.384965515813
0.4127809269364983,2.439752406339273,-1.0150941918278686,1914,0,3078.5475263743647
0.82206015999449,1.3842728185105182,-0.8108575112103382,4909,0,82.15205090707013
1.8967929826539474,0.5639091200523596,-1.2575778589146163,1206,0,3783.9489266632786
-0.2453881160028705,0.594754341665286,-0.23401985910698136,224,0,4765.833580296723
-0.7537361643574896,0.8534155587803077,0.4663583744463345,3346,0,1643.267542527854
-0.8895144296255233,0.7589285897867651,0.9873345165891019,3031,0,1957.4107938511036
-0.8158102849654383,0.2811914239693758,-0.07595102364252276,4225,0,764.021363735742
-0.0771017094141042,0.10420110395187607,-0.31984752325484395,3071,1,1918.3141118644592
0.3411519748166439,-0.06259312789952241,0.15175799224874037,2117,0,2871.8837950252932
0.27669079933001905,-0.7539645888666763,-0.835142901630023,2515,0,2475.19621171646
0.8271832490360238,-0.28067507686677406,2.0895387216947734,4690,0,297.56016482259594
0.01300189187790702,-1.6929568141953855,-1.6076610271180587,3196,0,1794.8477807720315
1.4535340771573169,-0.09833962679474989,0.18474057889572446,1709,0,3280.307845742773
-0.2646568332379561,-0.9885911071509175,2.0236062192296393,817,0,4171.537487463933
2.720169166589619,-1.103589317215771,0.006799844559997769,3661,0,1325.9141077699985
0.6256673477650062,0.17989415115347845,-0.19003903500149447,1116,0,3870.298585306082
-0.8571575564162826,1.3920022863445993,-0.3574454228104272,3665,0,1321.1211859989637
-1.0708924980611123,0.918316606002313,-0.18039168176240783,4801,0,185.45415357278492
0.4824724152431853,-1.570500603623177,1.3728484746765302,4570,0,416.1693332864884
-0.2234627853258509,-0.9896281365703375,-2.211861911329507,2060,0,2929.594286119714
0.714000494092092,0.9407711879882159,1.5334337012963255,1148,0,3838.4060807363376
0.47323762457354485,-0.9824873935383096,-1.423957152450145,1457,0,3531.3392876577523
-0.07282891265687277,-0.2246331499970246,-0.2666523292344148,3526,0,1462.9034020496406
-0.846793718068405,0.5500520990245519,-0.42924442029866183,215,1,4774.629388088983
-1.5148472246858646,-0.9683444548636353,0.5885532697707198,2195,0,2796.524026498762
-0.4465149520670211,0.1053755061459599,-1.5981243518837476,1901,0,3092.463290296567
0.8563987943234723,-1.3340254949182044,0.46217266608194285,2246,0,2747.4787443310797
0.21409374413020396,-0.6013676439512137,2.0243096232868525,1720,0,3271.841708607614
-1.245738778711988,0.31978193414253697,-1.3631740045928105,4880,0,114.13083945677597
0.173180925851182,-1.5929937335316693,0.18970616761039566,3050,0,1945.360946096846
0.3853173797288368,0.440474737960399,-0.6619821777966091,3892,0,1103.1971361569535
-0.883857436201133,-0.019637798926681216,0.42588720619303577,3041,0,1954.6747441858881
0.1537251059455279,0.5524899544171478,0.01914777741575206,1077,0,3917.94938134811
0.058208718445999896,0.22391413406466143,-0.6414869090443096,3166,0,1829.3087454046433
-1.142970297830623,1.3641404299738442,0.487872284871074,883,0,4111.599702987629
0.3577873603482833,0.12522450264790727,1.804348109786743,340,0,4652.312343014846
0.5607845263682344,-0.429405541125253,-0.19090379172729868,1653,0,3339.3718678213304
1.083051243175277,0.12229750303228377,0.7197579421481819,4678,0,312.4467611329748
1.053802052034903,0.5432980290363879,-1.2932729578711637,1112,0,3878.1429340097748
-1.377669367957091,0.04886007032570433,-0.9564363768180087,286,0,4706.428179684224
-0.9378250399151228,0.04059169120388238,0.47240627788037737,1981,0,3011.853006755055
0.5150352672086598,-0.7019916878067554,1.484116028535965,4686,0,305.55584714711705
0.5137859509122088,-0.6629009175509482,0.35561334878566,530,0,4461.34934876497
0.5150476863060479,-1.4026052717996935,-0.31305803052315434,338,0,4654.549964380987
3.852731490654721,1.7495767431869393,-0.0007085945766459172,2445,0,2541.948364741722
0.570890510693167,-1.243863235391285,-1.2504077339697175,175,0,4813.871745200389
1.135565640180599,-0.6929051977959073,0.6045153263553668,1456,0,3531.8245694316497
0.9540017634932023,-0.7184072655691974,0.8823330623234091,2430,0,2556.706641871402
0.651391251305798,0.8949243769444413,-0.45209033283308037,4786,0,199.61241657598512
-0.3152692446403456,-0.2949496782920278,-0.4700421477595015,2002,0,2984.692677646677
0.7589692204932674,1.2477420726737338,0.2658782296520485,4113,0,871.4200881238579
-0.7728252145375718,-0.6734906242438685,-0.4367197360405955,4770,0,216.30312369868
-0.23681860674000887,0.27899416222380197,-0.06613261462582246,2159,0,2827.327080757822
-0.48536354782910346,-0.8353470532597573,2.0997217891665154,240,0,4745.548069569744
0.08187413938632256,2.1451491277733883,-0.24702570074599667,1889,0,3094.5680720033306
2.3146585666735087,-1.1875984190295128,-0.3583401520212222,3726,0,1256.799352007708
-1.867265192591748,0.3098207102270275,-0.6475418056351592,116,1,4869.004338295707
0.6862601903745135,0.6337768809320985,0.7441919714999368,4448,1,534.9401092529012
-1.6127158711896517,0.41379909745149823,-0.181224173218103,564,0,4420.320250199858
-0.47193186578943347,-0.1852876588777083,-0.649373038321426,4571,0,414.626842762846
1.088950596967366,-0.12982069973342616,1.321304032273012,1927,0,3056.346408833339
0.06428001909546277,0.0438114719791096,1.4196030045136372,3128,0,1853.8187143377509
-1.0777447779293061,-0.14700200162848862,-0.6004235657387051,619,0,4364.643884683047
-0.7153037092599682,0.9638791167949097,-1.8665399513606162,189,0,4796.261849226873
0.6795977489346758,2.2105230015913513,1.0075136898369221,4915,0,66.36421478651008
-0.7303666317171367,-0.5574917850078336,-0.684629825760004,2951,0,2032.336703028995
0.21645858958197486,-1.3698029795790778,0.7906255991627686,2943,1,2040.6994218198295
0.045571839903813784,-0.08828204835125482,-1.9701038177118355,4825,0,160.71223584598866
-0.6516003476058171,2.5797093376543185,0.8925973382993092,1984,0,2998.8915295176407
2.1439440893253257,-0.8036745679697308,-1.2111719292807812,4271,0,711.762431925566
0.6339190223180112,1.6391168054440675,0.7307641190665245,1025,0,3954.7586319787374
-2.025142586657607,1.6777008140764407,0.014273067836434106,3834,0,1146.0918006834822
0.18645431476942764,-0.5535882417079946,-0.9539394193966448,1069,0,3912.4128740298174
-0.661786464768388,0.5689830791852754,-0.4070363129267805,1194,0,3787.912713728327
0.852433334796224,1.628396623128538,0.6863184569567008,3295,0,1683.745565313446
-0.7925207384327007,-0.3791277409874871,0.10589445311523424,1504,0,3475.8113193397508
-0.11473644146689901,-0.20358036010236177,0.5844129804724842,3464,0,1515.5452231608476
0.5049872789804571,-0.5816809139486437,1.9764405845154855,4390,0,587.6454762113002
0.8657551941701215,-1.0147567306928669,-1.5642416117110514,4082,0,897.358719359534
-1.2002964070557762,-0.6492775450660071,1.617212574968624,4423,0,556.5910807366872
-0.3345012358409484,-1.2239402667622565,0.10435593752321293,4113,0,868.0451663017672
-0.4749453111609562,0.03408346825922607,-0.8987840483231282,4656,0,326.38481219299206
-0.6533292325737119,-0.7699732310586418,-1.3303136257389898,4813,0,172.1384282823634
1.7654542402810969,0.2337859117907477,-0.1891203907770335,3192,0,1791.3283085210685
0.40498171096095553,-1.5558956462036273,0.9216501119244593,4259,0,724.5575723443868
-1.2608839543350452,0.33088023221445706,-0.12754912037753421,2174,0,2810.615125186885
0.9178619470547761,0.8335289616089246,1.5111549302473475,384,0,4597.352579347974
2.1221561970126332,-1.9937356425714554,-1.4511756900515589,1287,0,3695.6753344835843
1.0324652605511468,0.37405656984757213,-0.01208894784605456,4069,0,912.2809016010316
-1.5193699659540134,1.2276689924732922,-1.252393444413119,3065,0,1917.8249960189255
-0.48423407286625136,-1.2096410186912054,0.3636318826249679,4419,0,565.1552392278579
1.2669111491866227,1.6725723868377034,0.8868873900973003,883,0,4097.328868301736
-0.7076694656187807,0.4190190093660452,-0.42076179368105326,1049,0,3932.03828055167
0.44381942814622843,-0.7050118557584089,-2.6042138566271342,4039,0,944.9036868359094
0.7746340534293368,-0.05576907765770601,0.19894814679649453,144,0,4838.985873713341
-0.926930471578083,0.5583269125217224,0.4367385517335095,1910,0,3072.917738720664
-0.05952535606180008,0.0760053914124115,0.40429475496169764,4666,0,316.4969639303518
-3.2412673400690726,0.5387559924463692,1.235782191822154,2181,0,2802.9636930861525
-1.0243876413342898,-0.9206735930793662,-1.0710536796490489,3598,0,1388.9798080002151
-0.2525681513931603,0.169360824036078,0.6802161054504494,929,0,4057.382799222122
-1.2477831819648495,-1.4137144969049802,1.192507512477975,2009,0,2978.8517893885137
1.6324113039316352,-0.11122606134870032,-1.7785875840065168,2681,0,2307.1091917299373
-1.4301413779606327,-0.9039076414647897,0.31965182591897723,791,0,4199.123588923444
-0.44004448669698376,-0.7355299425897666,-0.5041798310076715,4119,0,872.803343183738
0.13074057728609134,1.2360931752104374,-0.08152267310164589,1031,0,3959.518032104343
1.4412732890661155,1.091310120594269,0.34767648353833636,3506,0,1481.6377722111445
-1.4358621511794394,0.609138120907177,-0.4872285641135523,247,0,4741.95172480553
1.1631637521549596,-1.092312764672579,-0.6757080791616118,1132,0,3857.5565818972095
0.010233061019587049,-0.3164084496948019,0.0341524174880246,1411,0,3578.8286048683967
-0.9815086510479509,1.2130976999791834,-1.0872459388628026,487,0,4503.684261758328
0.46210347426327075,0.14171691363990474,-1.0858251288851855,3221,0,1770.1662664993103
0.19905969557347003,2.319329539981694,0.6793732829565033,1973,0,3014.9685039807987
-0.6002168771587947,0.39331783939437187,-1.148794035158656,3688,0,1301.3241970537217
0.06980208499001891,0.1920491164900316,0.6663125009092119,1015,0,3973.3960333513323
-0.3853135968617602,-0.3091164642025014,0.4625912928539512,1978,0,3010.6278721195426
0.11351734525124804,0.1335409047822823,-1.7258067287905967,3848,0,1142.1066205982997
0.6621306745210467,-0.1524698363805439,-0.6775646523356551,377,0,4613.274524412495
1.586016816145352,0.7081086766885905,1.1941094030473725,2077,0,2909.7862895166136
-1.237815498826849,0.9567023167945841,-0.9811655311396816,1959,0,3029.0485682297854
2.1330333746562666,-0.7859894605079495,-0.46440426230938764,3136,0,1851.1659285779465
-1.9520877995225019,-1.331232953557778,0.4620608932518965,3471,0,1518.9871884377749
-0.15178509503558332,-1.8362053731032966,0.7833905092825955,4813,0,178.19178839663127
0.5883172064845765,0.5079913269125437,-0.2515388860444957,2282,1,2708.3470187492785
0.28099186773503265,-1.1033666061738736,-0.5975101946916416,4775,0,216.76690368240912
-0.6226995198205938,-2.152890592952483,1.4223698616985077,1270,0,3723.1201239334837
-0.20812225035727522,0.3885786045309641,1.7388996637975789,589,0,4402.200767915512
-0.4930009346588328,2.4929995174327906,0.9788580507817954,2625,0,2363.2219112819566
-0.5893647569442115,-0.006070911539893324,0.08531814256502405,1282,0,3706.732028807876
0.8496020970210246,0.8384907744516419,-0.8082657216409264,4579,0,408.852201658044
0.35701548596504734,0.08182935854756501,-0.8304444065565653,4358,0,630.243801220088
-0.6929095952606542,-0.09888965319114267,0.5225141052657575,2588,0,2400.513086363274
0.8995998754332507,0.9190764829877686,0.4183982208886837,1976,0,3010.2760117839643
0.30729952087660933,-0.29027454418865134,1.4015985929464294,2562,0,2422.85738821433
0.8128621188389601,0.26739231407190295,0.6504500925361392,1730,0,3253.126683688883
0.6296288419236122,0.3216978061960136,-1.503080301759818,387,0,4596.6784373425235
-0.8289950109220723,-0.6680904536430488,1.0519476177229186,4382,0,602.1235751893653
-0.5601810401969696,0.9920423495365228,-0.9980606273144129,2007,1,2977.68977450734
0.7472936051232618,-0.17495975669540864,-0.3839712719523516,1261,0,3723.501411930865
0.6103702654334648,-0.7557451594928447,0.2502002062516945,229,0,4755.396586618673
-0.020901593964148132,0.5365098435704035,1.9956674897839644,2463,0,2518.8853108792823
0.117327383308782,-0.8984679817910373,3.109918556005361,243,0,4736.556532921759
1.277664895788425,0.028181157369128247,0.6067230591361827,115,0,4862.643963809465
-0.5915713888358299,-0.009118996644203544,-0.18319661872038787,344,0,4634.427850813666
0.5470973811700379,1.085895565831578,0.5345056484805503,1026,0,3950.2603522181835
-0.20219265243389406,0.4746982328799528,0.8876554258738361,3278,0,1697.1001912118636
-0.2176812032272203,-0.025026958745143917,-0.3206676255571917,2276,0,2699.6635669993934
1.09877685198719,0.8177662992002871,1.7952113559123222,986,0,3985.9518124922934
0.8254163489880298,1.3902075490173134,0.23007075919140207,440,0,4529.506117835097
0.8135096360006385,0.5578103063518622,0.49774308909139425,2151,1,2816.637054803653
1.305478807154329,0.010352619843380607,0.6659242520544614,3498,0,1467.6552991246006
0.02100384163275905,-1.3118362323501596,0.4215866106144557,4050,0,916.5245449047036
0.6819529712949639,-1.0651136630753726,0.8389405004696122,405,0,4561.068765096014
-0.31026675659345604,-0.30522470435466764,-0.6172531865469232,1007,0,3960.3015097435095
0.3241663524884421,-0.6095122021592831,-0.5583017539460305,2754,0,2214.1451573471263
-0.13014305436768459,-0.186971302985446,-1.100154232971695,3892,0,1077.562425937451
0.09699596499271819,0.056649924897107164,0.4395012306202264,4142,0,826.969278816941
0.5951570254369136,0.5296927543567308,0.7789365035121141,1471,0,3496.0654925336353
-0.8182206832334725,-0.07049877805909122,0.4577728661518858,420,0,4547.496439128776
2.0923872756854602,0.4865016438262019,1.6744924333475373,4754,0,209.24305777591672
-1.006017381499702,0.06447441481012024,-0.005596018829046555,4159,0,805.1901967614353
-1.2141886127877322,-1.9754665663538713,0.6687416555925126,1231,0,3735.7111102849844
1.1581108735000678,-0.9393353938187543,-1.0917008761393143,2678,0,2289.5840356814424
0.7916626939629359,-0.14408755572161547,-0.387099702474401,4142,0,825.3235602456755
0.6241198170521551,-1.2096947428411076,0.6955377575657775,3467,0,1500.2135974138987
0.6283455092642799,0.5999287299962045,0.849102110743144,917,0,4048.136221063895
-0.012246772846914623,1.5307508323436974,-0.29396694766418224,111,0,4852.911683952062
-0.8972543714858315,1.2187618516973167,-0.07159925185806683,294,0,4669.661775723709
0.07580455819372633,-0.213442870930208,-1.5178737466808094,2637,0,2328.317287783126
-0.6771617115121117,1.490726136849952,-0.3570292008066094,2942,0,2022.860752558595
0.9751197334177512,0.14866745720211155,0.8903831635197862,2329,0,2633.8465822044554
-0.14705738150213865,-0.33708597111803934,0.5752050161065663,3109,0,1853.755520540969
-0.8254971967925115,-0.6134026635409398,0.5006657213812097,4851,0,112.69375467992133
